class,f1_score,precision,recall,support
0,0.16,0.66,0.09,1333.0
1,0.0,0.67,0.0,948.0
2,0.04,0.65,0.02,747.0
3,0.1,0.09,0.11,336.0
4,0.16,0.09,0.64,243.0
5,0.07,0.04,0.76,70.0
