class,f1_score,precision,recall,support
0,0.55,0.53,0.57,1367.0
1,0.03,0.23,0.02,930.0
2,0.27,0.24,0.32,734.0
3,0.18,0.17,0.2,344.0
4,0.21,0.14,0.43,249.0
5,0.04,1.0,0.02,53.0
