class,f1_score,precision,recall,support
0,0.55,0.52,0.57,1311.0
1,0.01,0.54,0.01,951.0
2,0.34,0.52,0.25,749.0
3,0.33,0.27,0.44,340.0
4,0.24,0.15,0.54,260.0
5,0.08,0.05,0.27,66.0
