class,f1_score,precision,recall,support
0,0.42,0.35,0.53,1312.0
1,0.0,0.0,0.0,931.0
2,0.35,0.25,0.55,782.0
3,0.01,0.5,0.0,331.0
4,0.0,0.0,0.0,257.0
5,0.0,0.0,0.0,64.0
