class,f1_score,precision,recall,support
0,0.42,0.69,0.3,1340.0
1,0.31,0.38,0.27,936.0
2,0.33,0.39,0.29,737.0
3,0.31,0.25,0.42,351.0
4,0.19,0.12,0.48,254.0
5,0.09,0.06,0.27,59.0
