class,f1_score,precision,recall,support
0,0.63,0.49,0.88,1301.0
1,0.37,0.52,0.29,950.0
2,0.46,0.56,0.39,769.0
3,0.5,0.74,0.38,364.0
4,0.3,0.7,0.19,236.0
5,0.0,0.0,0.0,57.0
