class,f1_score,precision,recall,support
0,0.39,0.68,0.28,1352.0
1,0.31,0.4,0.25,944.0
2,0.3,0.35,0.26,722.0
3,0.28,0.23,0.37,342.0
4,0.19,0.12,0.53,255.0
5,0.06,0.04,0.19,62.0
