class,f1_score,precision,recall,support
0,0.46,0.51,0.43,1355.0
1,0.07,0.3,0.04,936.0
2,0.28,0.4,0.21,760.0
3,0.32,0.27,0.38,335.0
4,0.2,0.13,0.5,238.0
5,0.06,0.03,0.34,53.0
