class,f1_score,precision,recall,support
0,0.61,0.47,0.88,1321.0
1,0.34,0.55,0.24,948.0
2,0.43,0.56,0.35,788.0
3,0.46,0.57,0.39,329.0
4,0.28,0.72,0.18,238.0
5,0.03,0.12,0.02,53.0
