class,f1_score,precision,recall,support
0,0.54,0.37,0.99,1329.0
1,0.03,0.82,0.01,953.0
2,0.12,0.68,0.06,743.0
3,0.0,0.0,0.0,340.0
4,0.0,0.0,0.0,242.0
5,0.0,0.0,0.0,70.0
