class,f1_score,precision,recall,support
0,0.71,0.84,0.62,1343.0
1,0.51,0.39,0.72,965.0
2,0.4,0.45,0.37,743.0
3,0.42,0.61,0.32,330.0
4,0.12,0.25,0.08,237.0
5,0.06,0.07,0.05,59.0
