class,f1_score,precision,recall,support
0,0.58,0.57,0.6,1355.0
1,0.0,0.0,0.0,936.0
2,0.0,0.0,0.0,760.0
3,0.26,0.16,0.65,335.0
4,0.18,0.11,0.42,238.0
5,0.0,0.0,0.0,53.0
