class,f1_score,precision,recall,support
0,0.32,0.53,0.23,1323.0
1,0.0,0.67,0.0,968.0
2,0.0,0.33,0.0,766.0
3,0.08,0.41,0.04,328.0
4,0.15,0.09,0.53,221.0
5,0.06,0.03,0.76,71.0
