class,f1_score,precision,recall,support
0,0.62,0.5,0.83,1336.0
1,0.4,0.44,0.36,920.0
2,0.4,0.49,0.33,792.0
3,0.38,0.67,0.26,330.0
4,0.14,0.9,0.08,235.0
5,0.0,0.0,0.0,64.0
