class,f1_score,precision,recall,support
0,0.66,0.61,0.71,1364.0
1,0.53,0.51,0.55,931.0
2,0.46,0.57,0.39,741.0
3,0.51,0.5,0.51,336.0
4,0.38,0.46,0.33,228.0
5,0.14,0.18,0.12,77.0
