class,f1_score,precision,recall,support
0,0.16,0.91,0.09,1370.0
1,0.0,0.5,0.0,918.0
2,0.09,0.34,0.05,748.0
3,0.12,0.1,0.16,327.0
4,0.15,0.09,0.57,256.0
5,0.05,0.03,0.59,58.0
