class,f1_score,precision,recall,support
0,0.51,0.72,0.39,1345.0
1,0.19,0.54,0.11,928.0
2,0.4,0.26,0.89,750.0
3,0.34,0.52,0.26,335.0
4,0.17,0.78,0.1,258.0
5,0.0,0.0,0.0,61.0
