class,f1_score,precision,recall,support
0,0.72,0.61,0.88,1333.0
1,0.53,0.42,0.73,979.0
2,0.14,0.85,0.07,757.0
3,0.04,1.0,0.02,320.0
4,0.0,0.0,0.0,236.0
5,0.03,0.11,0.02,52.0
