class,f1_score,precision,recall,support
0,0.36,0.48,0.29,1320.0
1,0.0,0.5,0.0,927.0
2,0.03,0.43,0.02,781.0
3,0.06,0.32,0.03,349.0
4,0.18,0.11,0.45,238.0
5,0.05,0.03,0.84,62.0
