class,f1_score,precision,recall,support
0,0.6,0.59,0.62,1324.0
1,0.46,0.4,0.54,928.0
2,0.44,0.54,0.37,761.0
3,0.41,0.4,0.42,341.0
4,0.28,0.43,0.2,256.0
5,0.13,0.24,0.09,67.0
