class,f1_score,precision,recall,support
0,0.63,0.65,0.61,1316.0
1,0.47,0.47,0.47,979.0
2,0.45,0.46,0.45,767.0
3,0.47,0.4,0.57,326.0
4,0.42,0.43,0.4,226.0
5,0.29,0.42,0.22,63.0
