class,f1_score,precision,recall,support
0,0.49,0.63,0.4,1350.0
1,0.2,0.31,0.15,906.0
2,0.36,0.33,0.41,724.0
3,0.24,0.18,0.39,348.0
4,0.17,0.13,0.24,279.0
5,0.11,0.08,0.21,70.0
