class,f1_score,precision,recall,support
0,0.66,0.74,0.6,1336.0
1,0.54,0.46,0.66,911.0
2,0.4,0.62,0.3,774.0
3,0.5,0.38,0.73,353.0
4,0.41,0.44,0.38,243.0
5,0.05,0.12,0.03,60.0
