class,f1_score,precision,recall,support
0,0.42,0.53,0.35,1348.0
1,0.0,0.0,0.0,907.0
2,0.02,0.69,0.01,741.0
3,0.11,0.41,0.06,354.0
4,0.15,0.09,0.52,244.0
5,0.08,0.04,0.64,83.0
