class,f1_score,precision,recall,support
0,0.66,0.63,0.7,1328.0
1,0.53,0.48,0.6,948.0
2,0.45,0.62,0.35,744.0
3,0.48,0.47,0.5,354.0
4,0.42,0.5,0.36,245.0
5,0.14,0.24,0.1,58.0
