class,f1_score,precision,recall,support
0,0.69,0.7,0.68,1352.0
1,0.53,0.45,0.64,913.0
2,0.47,0.59,0.39,766.0
3,0.54,0.57,0.52,334.0
4,0.44,0.49,0.4,251.0
5,0.17,0.25,0.13,61.0
