class,f1_score,precision,recall,support
0,0.33,0.73,0.21,1342.0
1,0.24,0.39,0.17,940.0
2,0.25,0.38,0.19,744.0
3,0.3,0.24,0.41,353.0
4,0.17,0.1,0.65,225.0
5,0.1,0.06,0.32,73.0
