class,f1_score,precision,recall,support
0,0.35,0.8,0.22,1323.0
1,0.23,0.44,0.15,910.0
2,0.25,0.49,0.17,769.0
3,0.29,0.21,0.5,343.0
4,0.19,0.13,0.39,259.0
5,0.08,0.04,0.62,73.0
