class,f1_score,precision,recall,support
0,0.71,0.66,0.76,1323.0
1,0.53,0.42,0.69,922.0
2,0.44,0.67,0.33,731.0
3,0.41,0.79,0.27,378.0
4,0.43,0.58,0.34,260.0
5,0.3,0.67,0.19,63.0
