class,f1_score,precision,recall,support
0,0.68,0.66,0.7,1304.0
1,0.53,0.5,0.55,976.0
2,0.47,0.54,0.41,745.0
3,0.52,0.48,0.56,343.0
4,0.36,0.38,0.35,251.0
5,0.09,0.12,0.07,58.0
