class,f1_score,precision,recall,support
0,0.67,0.76,0.61,1363.0
1,0.45,0.36,0.61,889.0
2,0.39,0.39,0.4,755.0
3,0.33,0.47,0.25,347.0
4,0.11,0.21,0.07,255.0
5,0.06,0.07,0.06,68.0
