class,f1_score,precision,recall,support
0,0.34,0.77,0.22,1355.0
1,0.24,0.36,0.18,939.0
2,0.26,0.42,0.18,773.0
3,0.27,0.22,0.35,316.0
4,0.18,0.1,0.66,233.0
5,0.1,0.05,0.41,61.0
