class,f1_score,precision,recall,support
0,0.65,0.59,0.71,1312.0
1,0.52,0.49,0.56,955.0
2,0.44,0.57,0.36,764.0
3,0.46,0.47,0.44,338.0
4,0.37,0.43,0.32,229.0
5,0.13,0.25,0.09,79.0
