class,f1_score,precision,recall,support
0,0.33,0.7,0.22,1343.0
1,0.21,0.45,0.14,917.0
2,0.23,0.45,0.15,776.0
3,0.28,0.22,0.4,337.0
4,0.17,0.11,0.37,241.0
5,0.06,0.03,0.67,63.0
