class,f1_score,precision,recall,support
0,0.64,0.64,0.64,1357.0
1,0.51,0.45,0.59,933.0
2,0.45,0.53,0.39,718.0
3,0.51,0.53,0.5,374.0
4,0.42,0.51,0.36,229.0
5,0.15,0.2,0.12,66.0
