class,f1_score,precision,recall,support
0,0.52,0.66,0.42,1335.0
1,0.42,0.42,0.42,941.0
2,0.42,0.4,0.44,734.0
3,0.33,0.31,0.36,356.0
4,0.21,0.16,0.31,252.0
5,0.07,0.05,0.12,59.0
