class,f1_score,precision,recall,support
0,0.62,0.57,0.68,1330.0
1,0.5,0.42,0.61,941.0
2,0.38,0.51,0.3,762.0
3,0.43,0.56,0.36,332.0
4,0.15,1.0,0.08,253.0
5,0.14,0.21,0.1,59.0
