class,f1_score,precision,recall,support
0,0.71,0.73,0.7,1333.0
1,0.51,0.5,0.51,979.0
2,0.5,0.46,0.54,757.0
3,0.4,0.41,0.39,320.0
4,0.21,0.3,0.16,236.0
5,0.11,0.09,0.13,52.0
