class,f1_score,precision,recall,support
0,0.64,0.65,0.63,1336.0
1,0.42,0.42,0.43,896.0
2,0.46,0.47,0.45,781.0
3,0.5,0.46,0.55,354.0
4,0.41,0.4,0.41,240.0
5,0.2,0.36,0.14,70.0
