class,f1_score,precision,recall,support
0,0.67,0.55,0.84,1329.0
1,0.51,0.54,0.49,955.0
2,0.47,0.52,0.42,730.0
3,0.45,0.73,0.33,351.0
4,0.14,0.86,0.07,245.0
5,0.0,0.0,0.0,67.0
