class,f1_score,precision,recall,support
0,0.58,0.42,0.99,1294.0
1,0.35,0.68,0.23,991.0
2,0.32,0.63,0.21,705.0
3,0.13,1.0,0.07,370.0
4,0.0,0.0,0.0,254.0
5,0.0,0.0,0.0,63.0
