class,f1_score,precision,recall,support
0,0.71,0.82,0.63,1312.0
1,0.53,0.45,0.66,931.0
2,0.53,0.48,0.6,782.0
3,0.55,0.57,0.53,331.0
4,0.09,0.76,0.05,257.0
5,0.12,1.0,0.06,64.0
