class,f1_score,precision,recall,support
0,0.75,0.8,0.71,1337.0
1,0.57,0.49,0.7,936.0
2,0.55,0.48,0.63,781.0
3,0.39,0.76,0.26,345.0
4,0.14,0.78,0.08,237.0
5,0.17,0.67,0.1,41.0
