class,f1_score,precision,recall,support
0,0.58,0.41,0.98,1309.0
1,0.07,0.77,0.04,956.0
2,0.47,0.62,0.37,773.0
3,0.03,0.83,0.01,340.0
4,0.0,0.0,0.0,234.0
5,0.0,0.0,0.0,65.0
