class,f1_score,precision,recall,support
0,0.63,0.5,0.85,1331.0
1,0.41,0.48,0.37,934.0
2,0.41,0.52,0.34,757.0
3,0.38,0.55,0.29,347.0
4,0.18,0.74,0.1,244.0
5,0.0,0.0,0.0,64.0
