class,f1_score,precision,recall,support
0,0.6,0.5,0.76,1336.0
1,0.13,0.45,0.07,911.0
2,0.36,0.48,0.29,774.0
3,0.37,0.34,0.4,353.0
4,0.21,0.17,0.26,243.0
5,0.09,0.06,0.2,60.0
