class,f1_score,precision,recall,support
0,0.55,0.38,0.99,1289.0
1,0.03,0.93,0.01,943.0
2,0.3,0.59,0.2,788.0
3,0.03,0.75,0.02,345.0
4,0.0,0.0,0.0,237.0
5,0.0,0.0,0.0,75.0
