class,f1_score,precision,recall,support
0,0.66,0.52,0.89,1342.0
1,0.36,0.59,0.26,940.0
2,0.46,0.54,0.41,744.0
3,0.46,0.58,0.39,353.0
4,0.38,0.41,0.35,225.0
5,0.12,0.71,0.07,73.0
