class,f1_score,precision,recall,support
0,0.56,0.39,0.99,1339.0
1,0.07,0.79,0.03,944.0
2,0.26,0.71,0.16,757.0
3,0.06,0.85,0.03,339.0
4,0.01,1.0,0.0,232.0
5,0.0,0.0,0.0,66.0
