class,f1_score,precision,recall,support
0,0.56,0.64,0.49,1328.0
1,0.41,0.46,0.37,968.0
2,0.43,0.32,0.65,739.0
3,0.43,0.44,0.41,345.0
4,0.21,0.9,0.12,236.0
5,0.09,0.5,0.05,61.0
