class,f1_score,precision,recall,support
0,0.11,0.99,0.06,1324.0
1,0.01,0.6,0.0,928.0
2,0.22,0.28,0.18,761.0
3,0.16,0.37,0.1,341.0
4,0.13,0.07,0.42,256.0
5,0.05,0.03,0.63,67.0
