class,f1_score,precision,recall,support
0,0.55,0.68,0.46,1352.0
1,0.42,0.41,0.42,924.0
2,0.39,0.39,0.39,766.0
3,0.34,0.29,0.39,340.0
4,0.18,0.14,0.26,242.0
5,0.06,0.04,0.11,53.0
