class,f1_score,precision,recall,support
0,0.08,0.66,0.04,1362.0
1,0.4,0.26,0.91,923.0
2,0.15,0.25,0.11,742.0
3,0.04,1.0,0.02,338.0
4,0.02,0.5,0.01,260.0
5,0.06,0.18,0.04,52.0
