class,f1_score,precision,recall,support
0,0.54,0.51,0.59,1312.0
1,0.17,0.23,0.14,930.0
2,0.37,0.44,0.33,770.0
3,0.0,0.0,0.0,363.0
4,0.18,0.11,0.44,241.0
5,0.09,0.09,0.08,61.0
