class,f1_score,precision,recall,support
0,0.6,0.66,0.55,1302.0
1,0.5,0.42,0.63,979.0
2,0.41,0.48,0.36,749.0
3,0.43,0.4,0.46,314.0
4,0.37,0.49,0.29,265.0
5,0.14,0.22,0.1,68.0
