class,f1_score,precision,recall,support
0,0.61,0.82,0.48,1305.0
1,0.44,0.35,0.6,931.0
2,0.42,0.38,0.47,745.0
3,0.4,0.5,0.33,353.0
4,0.2,0.43,0.13,276.0
5,0.14,0.13,0.15,67.0
