class,f1_score,precision,recall,support
0,0.62,0.63,0.6,1333.0
1,0.49,0.42,0.58,942.0
2,0.44,0.51,0.38,759.0
3,0.47,0.44,0.5,327.0
4,0.3,0.45,0.23,267.0
5,0.13,0.19,0.1,49.0
