class,f1_score,precision,recall,support
0,0.64,0.75,0.55,1339.0
1,0.49,0.38,0.68,901.0
2,0.51,0.48,0.55,776.0
3,0.3,1.0,0.18,362.0
4,0.34,0.5,0.26,249.0
5,0.27,0.53,0.18,50.0
