class,f1_score,precision,recall,support
0,0.65,0.67,0.62,1335.0
1,0.42,0.58,0.33,962.0
2,0.49,0.38,0.68,741.0
3,0.45,0.42,0.5,329.0
4,0.37,0.59,0.27,254.0
5,0.21,0.32,0.16,56.0
