class,f1_score,precision,recall,support
0,0.35,0.76,0.22,1343.0
1,0.26,0.49,0.18,911.0
2,0.27,0.5,0.18,763.0
3,0.29,0.21,0.46,318.0
4,0.21,0.14,0.43,269.0
5,0.07,0.04,0.62,73.0
