class,f1_score,precision,recall,support
0,0.66,0.56,0.8,1326.0
1,0.43,0.5,0.38,905.0
2,0.45,0.59,0.37,794.0
3,0.52,0.49,0.56,328.0
4,0.37,0.44,0.33,269.0
5,0.2,0.3,0.15,55.0
