class,f1_score,precision,recall,support
0,0.6,0.63,0.57,1370.0
1,0.48,0.4,0.58,913.0
2,0.42,0.5,0.37,722.0
3,0.45,0.44,0.46,360.0
4,0.3,0.38,0.25,248.0
5,0.13,0.2,0.09,64.0
