class,f1_score,precision,recall,support
0,0.61,0.78,0.51,1300.0
1,0.43,0.4,0.47,956.0
2,0.44,0.37,0.55,745.0
3,0.46,0.48,0.44,355.0
4,0.23,0.31,0.19,257.0
5,0.06,0.05,0.08,64.0
