class,f1_score,precision,recall,support
0,0.64,0.64,0.65,1335.0
1,0.5,0.45,0.57,962.0
2,0.45,0.55,0.38,741.0
3,0.47,0.45,0.5,329.0
4,0.47,0.5,0.43,254.0
5,0.26,0.48,0.18,56.0
